country,gdp_per_capita ($),suicides/100k pop,year
WORLD,6091.229166666667,11.826197916666661,1985
WORLD,7126.104166666667,11.423333333333336,1986
WORLD,8712.592592592593,11.64421296296296,1987
WORLD,9983.857142857143,12.709404761904759,1988
WORLD,9725.038461538461,12.879070512820507,1989
WORLD,9806.328125,12.862955729166666,1990
WORLD,10132.9375,13.438880208333336,1991
WORLD,10506.707692307693,13.498564102564115,1992
WORLD,10553.584615384616,13.833705128205123,1993
WORLD,11567.10294117647,14.07327205882353,1994
WORLD,12669.346153846154,15.662670940170946,1995
WORLD,12554.90909090909,15.305422077922088,1996
WORLD,12336.142857142857,14.954361471861489,1997
WORLD,12137.898734177215,14.926919831223637,1998
WORLD,12832.192771084337,14.532038152610449,1999
WORLD,12466.546511627907,13.94132751937986,2000
WORLD,12005.579545454546,13.519138257575767,2001
WORLD,12613.779069767443,13.786550387596913,2002
WORLD,14716.186046511628,13.20501937984495,2003
WORLD,17753.904761904763,12.481944444444451,2004
WORLD,20155.964285714286,12.068442460317463,2005
WORLD,21140.964705882354,11.927460784313718,2006
WORLD,23943.43023255814,12.025339147286827,2007
WORLD,26408.04705882353,11.907686274509805,2008
WORLD,22607.91011235955,11.400786516853934,2009
WORLD,23857.19318181818,11.215899621212124,2010
WORLD,26100.918604651164,11.015348837209324,2011
WORLD,26808.95061728395,11.42171810699588,2012
WORLD,28032.675,11.107958333333325,2013
WORLD,27420.141025641027,11.011463675213678,2014
WORLD,26231.1935483871,11.094072580645154,2015
WORLD,25665.125,13.421187500000007,2016
Albania,796.0,2.6541666666666663,1987
Albania,769.0,2.705,1988
Albania,833.0,2.783333333333333,1989
Albania,251.0,1.5000000000000002,1992
Albania,437.0,2.7133333333333334,1993
Albania,697.0,2.681666666666667,1994
Albania,835.0,3.379166666666667,1995
Albania,1127.0,3.635,1996
Albania,793.0,6.452500000000001,1997
Albania,899.0,5.543333333333333,1998
Albania,1127.0,5.8175,1999
Albania,1299.0,2.558333333333333,2000
Albania,1451.0,4.218333333333333,2001
Albania,1573.0,5.209166666666667,2002
Albania,2021.0,4.883333333333334,2003
Albania,2544.0,5.449166666666667,2004
Albania,2931.0,0.0,2005
Albania,3235.0,0.0,2006
Albania,3863.0,5.4875,2007
Albania,4672.0,5.920833333333334,2008
Albania,4387.0,0.0,2009
Albania,4359.0,3.4716666666666662,2010
Antigua and Barbuda,3850.0,0.0,1985
Antigua and Barbuda,4740.0,0.0,1986
Antigua and Barbuda,5595.0,0.0,1987
Antigua and Barbuda,6693.0,0.0,1988
Antigua and Barbuda,7407.0,0.0,1989
Antigua and Barbuda,7744.0,1.4366666666666665,1990
Antigua and Barbuda,7976.0,0.0,1991
Antigua and Barbuda,8087.0,0.0,1992
Antigua and Barbuda,8453.0,1.25,1993
Antigua and Barbuda,9062.0,0.0,1994
Antigua and Barbuda,8636.0,0.0,1995
Antigua and Barbuda,10078.0,0.0,1998
Antigua and Barbuda,10378.0,0.0,1999
Antigua and Barbuda,11021.0,3.330833333333333,2000
Antigua and Barbuda,10468.0,1.6208333333333333,2001
Antigua and Barbuda,10499.0,0.0,2002
Antigua and Barbuda,10878.0,2.3183333333333334,2003
Antigua and Barbuda,11535.0,3.0050000000000003,2004
Antigua and Barbuda,12649.0,0.0,2005
Antigua and Barbuda,14114.0,0.0,2006
Antigua and Barbuda,15775.0,0.665,2007
Antigua and Barbuda,16238.0,0.0,2008
Antigua and Barbuda,14335.0,0.0,2009
Antigua and Barbuda,13657.0,0.0,2012
Antigua and Barbuda,13287.0,0.0,2013
Antigua and Barbuda,14093.0,0.0,2014
Antigua and Barbuda,14853.0,1.3016666666666665,2015
Argentina,3264.0,11.205833333333336,1985
Argentina,4072.0,12.741666666666669,1986
Argentina,4026.0,12.081666666666665,1987
Argentina,4458.0,12.186666666666667,1988
Argentina,2670.0,11.5775,1989
Argentina,4859.0,11.241666666666665,1990
Argentina,6404.0,9.936666666666666,1991
Argentina,7615.0,10.571666666666669,1992
Argentina,7768.0,11.230833333333335,1993
Argentina,8328.0,10.170833333333333,1994
Argentina,8232.0,9.9975,1995
Argentina,8563.0,9.835833333333333,1996
Argentina,9057.0,9.283333333333331,1997
Argentina,9126.0,9.744166666666665,1998
Argentina,8546.0,9.765833333333333,1999
Argentina,8462.0,10.949166666666665,2000
Argentina,7900.0,11.963333333333331,2001
Argentina,2840.0,11.618333333333332,2002
Argentina,3668.0,12.190833333333332,2003
Argentina,4683.0,10.921666666666665,2004
Argentina,5590.0,10.681666666666667,2005
Argentina,6475.0,10.684999999999997,2006
Argentina,7918.0,9.862500000000002,2007
Argentina,9843.0,9.8425,2008
Argentina,8961.0,8.943333333333333,2009
Argentina,11273.0,9.270000000000001,2010
Argentina,13946.0,8.822499999999998,2011
Argentina,14203.0,9.984999999999998,2012
Argentina,14206.0,8.618333333333334,2013
Argentina,13400.0,9.279166666666667,2014
Argentina,14981.0,9.344166666666668,2015
Armenia,756.0,3.4266666666666663,1990
Armenia,640.0,3.822500000000001,1991
Armenia,385.0,3.4050000000000007,1992
Armenia,357.0,4.254166666666667,1993
Armenia,387.0,5.560833333333334,1994
Armenia,426.0,4.315833333333333,1995
Armenia,458.0,3.0875000000000004,1996
Armenia,465.0,2.685833333333333,1997
Armenia,532.0,2.2849999999999997,1998
Armenia,515.0,2.0566666666666666,1999
Armenia,530.0,2.858333333333334,2000
Armenia,587.0,2.481666666666667,2001
Armenia,788.0,3.172500000000001,2002
Armenia,928.0,2.785833333333334,2003
Armenia,2310.0,3.6391666666666667,2006
Armenia,3366.0,3.2516666666666665,2007
Armenia,3829.0,2.9291666666666667,2008
Armenia,3215.0,2.8083333333333336,2009
Armenia,3460.0,3.367500000000001,2010
Armenia,3798.0,2.7483333333333335,2011
Armenia,3773.0,3.0475000000000008,2012
Armenia,3957.0,3.1233333333333335,2013
Armenia,4142.0,3.084166666666666,2014
Armenia,3775.0,3.7733333333333334,2015
Armenia,3788.0,4.056000000000001,2016
Aruba,17949.0,25.709166666666665,1995
Aruba,21027.0,9.6225,1999
Aruba,22333.0,25.444166666666664,2000
Aruba,22317.0,2.2733333333333334,2001
Aruba,21987.0,10.538333333333336,2002
Aruba,22345.0,1.0775,2003
Aruba,24133.0,14.726666666666665,2004
Aruba,24870.0,8.298333333333332,2005
Aruba,25622.0,8.025833333333333,2006
Aruba,27672.0,7.682500000000001,2007
Aruba,29447.0,3.4533333333333336,2008
Aruba,26361.0,3.519166666666667,2009
Aruba,25974.0,4.8875,2010
Aruba,27066.0,7.785,2011
Australia,12374.0,13.6175,1985
Australia,12288.0,14.649166666666668,1986
Australia,12564.0,15.735000000000005,1987
Australia,15393.0,14.943333333333333,1988
Australia,19223.0,14.009166666666667,1989
Australia,19665.0,14.362499999999997,1990
Australia,20320.0,15.012500000000003,1991
Australia,20050.0,14.220000000000004,1992
Australia,19030.0,12.912499999999996,1993
Australia,19469.0,13.979166666666666,1994
Australia,21902.0,12.9325,1995
Australia,23526.0,14.611666666666665,1996
Australia,25234.0,15.577500000000006,1997
Australia,22897.0,14.700833333333335,1998
Australia,22016.0,13.929166666666665,1999
Australia,23219.0,13.15166666666667,2000
Australia,20860.0,13.232500000000002,2001
Australia,21474.0,12.056666666666667,2002
Australia,25059.0,11.153333333333334,2003
Australia,32454.0,11.146666666666668,2004
Australia,39014.0,10.6575,2006
Australia,43171.0,10.854166666666666,2007
Australia,52315.0,10.874166666666666,2008
Australia,45128.0,10.843333333333334,2009
Australia,54887.0,11.053333333333335,2010
Australia,66770.0,11.101666666666665,2011
Australia,72669.0,11.630833333333333,2012
Australia,72856.0,11.565,2013
Australia,66809.0,12.4225,2014
Australia,60656.0,12.848333333333336,2015
Austria,9759.0,32.0675,1985
Austria,13911.0,33.48333333333333,1986
Austria,17415.0,33.82333333333333,1987
Austria,18663.0,29.80333333333333,1988
Austria,18544.0,29.94333333333333,1989
Austria,23020.0,29.481666666666666,1990
Austria,23808.0,29.622500000000006,1991
Austria,26450.0,28.47833333333334,1992
Austria,25611.0,28.99666666666666,1993
Austria,27274.0,28.634999999999994,1994
Austria,32237.0,29.007499999999993,1995
Austria,31660.0,28.554166666666664,1996
Austria,28325.0,24.791666666666675,1997
Austria,28972.0,24.115,1998
Austria,28722.0,23.358333333333334,1999
Austria,25922.0,24.147499999999997,2000
Austria,25848.0,21.825833333333332,2001
Austria,27772.0,23.076666666666668,2002
Austria,33889.0,21.421666666666667,2003
Austria,38711.0,21.169999999999998,2004
Austria,40367.0,19.604166666666664,2005
Austria,42698.0,18.241666666666664,2006
Austria,49218.0,18.109166666666667,2007
Austria,54294.0,18.0375,2008
Austria,50356.0,17.768333333333334,2009
Austria,49181.0,17.295833333333338,2010
Austria,53923.0,17.624166666666667,2011
Austria,50979.0,17.219166666666666,2012
Austria,53229.0,17.676666666666666,2013
Austria,54278.0,17.484999999999996,2014
Austria,46484.0,16.218333333333334,2015
Austria,46976.0,18.323,2016
Azerbaijan,1439.0,2.050833333333333,1990
Azerbaijan,1398.0,2.6858333333333335,1991
Azerbaijan,784.0,2.898333333333334,1992
Azerbaijan,617.0,2.6266666666666665,1993
Azerbaijan,508.0,1.0033333333333334,1994
Azerbaijan,462.0,1.1900000000000002,1995
Azerbaijan,476.0,1.4858333333333336,1996
Azerbaijan,590.0,1.5491666666666666,1997
Azerbaijan,631.0,0.8891666666666665,1998
Azerbaijan,645.0,0.715,1999
Azerbaijan,711.0,1.2008333333333334,2000
Azerbaijan,759.0,5.004166666666667,2001
Azerbaijan,820.0,1.6183333333333332,2002
Azerbaijan,948.0,2.2558333333333334,2003
Azerbaijan,1122.0,1.5274999999999999,2004
Azerbaijan,4172.0,0.9858333333333335,2007
Bahamas,11393.0,0.39666666666666667,1985
Bahamas,12286.0,1.1325,1987
Bahamas,12698.0,3.125833333333333,1993
Bahamas,13073.0,0.8833333333333333,1994
Bahamas,13473.0,0.5966666666666667,1995
Bahamas,14297.0,0.8183333333333334,1996
Bahamas,24740.0,0.5958333333333333,1997
Bahamas,26269.0,0.9241666666666667,1998
Bahamas,29019.0,1.913333333333333,1999
Bahamas,29942.0,3.3883333333333336,2000
Bahamas,30122.0,0.22333333333333336,2001
Bahamas,31432.0,0.8308333333333332,2002
Bahamas,30704.0,0.20750000000000002,2003
Bahamas,30671.0,0.49416666666666664,2004
Bahamas,32596.0,1.11,2005
Bahamas,32957.0,0.47000000000000003,2006
Bahamas,33710.0,1.1183333333333334,2007
Bahamas,32746.0,1.0408333333333335,2008
Bahamas,30450.0,1.3316666666666668,2009
Bahamas,30239.0,4.86,2010
Bahamas,29761.0,1.0824999999999998,2011
Bahamas,31204.0,0.9866666666666667,2012
Bahamas,30455.0,1.1591666666666667,2013
Bahrain,9980.0,1.6766666666666665,1985
Bahrain,9321.0,2.14,1987
Bahrain,9501.0,2.066666666666667,1988
Bahrain,11985.0,0.0,1997
Bahrain,11325.0,0.0,1998
Bahrain,11703.0,1.8716666666666664,1999
Bahrain,15345.0,2.7274999999999996,2000
Bahrain,14383.0,2.5549999999999993,2001
Bahrain,14572.0,2.3066666666666666,2002
Bahrain,15756.0,2.6991666666666667,2003
Bahrain,17497.0,4.517500000000001,2004
Bahrain,19485.0,3.3516666666666666,2005
Bahrain,20826.0,2.265,2006
Bahrain,22524.0,2.674166666666667,2007
Bahrain,25106.0,2.3241666666666667,2008
Bahrain,20988.0,2.049166666666667,2009
Bahrain,22572.0,0.9908333333333333,2010
Bahrain,26078.0,1.2466666666666668,2011
Bahrain,25587.0,0.7233333333333333,2012
Bahrain,26793.0,0.20750000000000002,2013
Bahrain,27503.0,0.5433333333333333,2014
Barbados,6137.0,5.1433333333333335,1985
Barbados,6720.0,3.060833333333333,1986
Barbados,7333.0,2.455,1987
Barbados,7763.0,4.7825,1988
Barbados,8541.0,6.131666666666667,1989
Barbados,8537.0,10.1025,1990
Barbados,8469.0,6.410833333333333,1991
Barbados,8129.0,5.294166666666667,1992
Barbados,8540.0,7.577500000000001,1993
Barbados,8953.0,5.59,1994
Barbados,9378.0,6.024166666666666,1995
Barbados,12430.0,3.0941666666666667,2000
Barbados,12348.0,0.7208333333333333,2001
Barbados,12511.0,0.0,2002
Barbados,12887.0,0.0,2003
Barbados,13786.0,0.6491666666666667,2004
Barbados,15230.0,0.215,2005
Barbados,16531.0,3.7816666666666667,2006
Barbados,17528.0,0.0,2007
Barbados,17760.0,0.1925,2008
Barbados,17007.0,2.4,2009
Barbados,17034.0,0.635,2010
Barbados,17708.0,0.0,2011
Barbados,17620.0,0.0,2012
Barbados,17395.0,0.0,2013
Belarus,2301.0,22.864166666666666,1990
Belarus,1899.0,24.803333333333338,1991
Belarus,1780.0,26.18666666666667,1992
Belarus,1689.0,30.425833333333333,1993
Belarus,1547.0,33.63166666666667,1994
Belarus,1444.0,33.6675,1995
Belarus,1524.0,37.97583333333333,1996
Belarus,1458.0,37.20833333333333,1997
Belarus,1570.0,37.97,1998
Belarus,1269.0,37.53,1999
Belarus,1335.0,37.275,2000
Belarus,1299.0,34.97083333333334,2001
Belarus,1541.0,34.24999999999999,2002
Belarus,1892.0,37.071666666666665,2003
Belarus,4898.0,29.657500000000002,2007
Belarus,6601.0,29.346666666666664,2008
Belarus,5366.0,31.294999999999998,2009
Belarus,6371.0,27.664999999999996,2010
Belarus,6902.0,24.94666666666667,2011
Belarus,8477.0,22.776666666666667,2013
Belarus,8849.0,21.075833333333332,2014
Belgium,9356.0,27.67,1985
Belgium,12992.0,26.224166666666665,1986
Belgium,16165.0,27.313333333333333,1987
Belgium,17509.0,23.649999999999995,1988
Belgium,17659.0,23.737499999999994,1989
Belgium,22032.0,23.092499999999998,1990
Belgium,22523.0,22.001666666666665,1991
Belgium,25036.0,22.156666666666666,1992
Belgium,23875.0,25.039166666666663,1993
Belgium,25922.0,25.033333333333335,1994
Belgium,30394.0,23.825000000000003,1995
Belgium,29438.0,22.295,1996
Belgium,26609.0,23.728333333333328,1997
Belgium,27087.0,22.061666666666664,1998
Belgium,26969.0,19.225,1999
Belgium,24592.0,22.316666666666666,2000
Belgium,24494.0,21.768333333333334,2001
Belgium,26526.0,20.654999999999998,2002
Belgium,32538.0,20.727499999999996,2003
Belgium,37661.0,19.255000000000003,2004
Belgium,39124.0,19.312500000000004,2005
Belgium,41135.0,17.90833333333333,2006
Belgium,47040.0,17.38083333333333,2007
Belgium,51345.0,18.46166666666667,2008
Belgium,47630.0,18.195833333333336,2009
Belgium,47355.0,18.348333333333333,2010
Belgium,50893.0,18.8925,2011
Belgium,47678.0,18.094166666666666,2012
Belgium,49489.0,16.795833333333338,2013
Belgium,50173.0,16.820833333333336,2014
Belgium,42830.0,16.388333333333332,2015
Belize,1552.0,1.6141666666666665,1986
Belize,1920.0,2.6175,1987
Belize,2372.0,0.43,1989
Belize,2614.0,2.475,1990
Belize,2742.0,1.9941666666666666,1991
Belize,3278.0,0.5408333333333334,1993
Belize,3399.0,13.727500000000001,1994
Belize,3436.0,11.997499999999997,1995
Belize,3545.0,5.107500000000001,1996
Belize,3487.0,0.4808333333333333,1997
Belize,3531.0,6.814999999999999,1998
Belize,3615.0,6.976666666666666,1999
Belize,3960.0,13.400000000000004,2000
Belize,4013.0,12.641666666666666,2001
Belize,4161.0,5.801666666666667,2002
Belize,4289.0,4.916666666666667,2003
Belize,4449.0,9.781666666666666,2004
Belize,4547.0,3.841666666666667,2005
Belize,4815.0,3.1600000000000006,2006
Belize,4951.0,6.540833333333333,2007
Belize,5098.0,7.196666666666668,2008
Belize,4841.0,4.8133333333333335,2009
Belize,4923.0,5.123333333333332,2010
Belize,5098.0,12.775,2011
Belize,5264.0,6.120833333333333,2012
Belize,5272.0,4.7,2013
Belize,5448.0,7.579166666666667,2014
Belize,5561.0,11.288333333333334,2015
Bosnia and Herzegovina,5076.0,0.10916666666666668,2011
Bosnia and Herzegovina,5079.0,9.125,2014
Brazil,1898.0,4.931666666666667,1985
Brazil,2257.0,4.7633333333333345,1986
Brazil,2394.0,5.843333333333333,1987
Brazil,2628.0,5.446666666666668,1988
Brazil,3310.0,5.335,1989
Brazil,3516.0,5.588333333333332,1990
Brazil,4490.0,5.695000000000001,1991
Brazil,2924.0,5.41,1992
Brazil,3136.0,5.655,1993
Brazil,3925.0,5.959166666666667,1994
Brazil,5313.0,6.269999999999999,1995
Brazil,5771.0,6.110833333333333,1996
Brazil,5891.0,6.400000000000001,1997
Brazil,5663.0,6.254166666666666,1998
Brazil,3864.0,5.637499999999999,1999
Brazil,4156.0,5.685833333333332,2000
Brazil,3492.0,6.124166666666667,2001
Brazil,3121.0,5.814166666666666,2002
Brazil,3376.0,5.6725,2003
Brazil,3984.0,5.851666666666667,2004
Brazil,5230.0,6.133333333333334,2005
Brazil,6403.0,5.824999999999999,2006
Brazil,7970.0,5.973333333333333,2007
Brazil,9555.0,6.017500000000001,2008
Brazil,9283.0,5.864166666666667,2009
Brazil,12161.0,6.060833333333334,2010
Brazil,14245.0,6.034166666666668,2011
Brazil,13283.0,6.204166666666668,2012
Brazil,13191.0,6.117500000000001,2013
Brazil,12975.0,6.094166666666667,2014
Brazil,9431.0,6.454166666666667,2015
Bulgaria,2044.0,25.259999999999994,1985
Bulgaria,2413.0,22.956666666666667,1986
Bulgaria,3355.0,25.699999999999992,1987
Bulgaria,2688.0,24.37416666666667,1988
Bulgaria,2617.0,24.349166666666665,1989
Bulgaria,2451.0,21.36916666666667,1990
Bulgaria,1298.0,22.411666666666665,1991
Bulgaria,1287.0,25.883333333333326,1992
Bulgaria,1354.0,23.196666666666673,1993
Bulgaria,1213.0,24.0325,1994
Bulgaria,1636.0,23.15416666666667,1995
Bulgaria,1270.0,24.683333333333337,1996
Bulgaria,1411.0,23.03,1997
Bulgaria,1852.0,25.38416666666667,1998
Bulgaria,1715.0,20.8925,1999
Bulgaria,1680.0,21.60166666666667,2000
Bulgaria,1854.0,20.385,2001
Bulgaria,2157.0,20.6125,2002
Bulgaria,2800.0,17.304166666666667,2003
Bulgaria,3485.0,15.343333333333332,2004
Bulgaria,4003.0,14.838333333333333,2005
Bulgaria,4638.0,15.544166666666667,2006
Bulgaria,6073.0,14.480833333333335,2007
Bulgaria,7487.0,14.195,2008
Bulgaria,7186.0,12.868333333333332,2009
Bulgaria,7066.0,13.187500000000005,2010
Bulgaria,8137.0,11.126666666666665,2011
Bulgaria,7745.0,13.680833333333332,2012
Bulgaria,8057.0,11.180000000000001,2013
Bulgaria,8241.0,11.6475,2014
Cabo Verde,4124.0,11.153333333333334,2011
Canada,15522.0,13.871666666666668,1985
Canada,16062.0,15.8425,1986
Canada,18124.0,14.944166666666666,1987
Canada,21069.0,14.615,1988
Canada,23188.0,14.248333333333333,1989
Canada,24041.0,13.751666666666663,1990
Canada,24038.0,13.98166666666667,1991
Canada,22393.0,13.633333333333333,1992
Canada,21421.0,13.668333333333331,1993
Canada,21219.0,13.492500000000001,1994
Canada,21871.0,13.626666666666667,1995
Canada,22686.0,13.574166666666668,1996
Canada,23245.0,12.61916666666667,1997
Canada,22268.0,12.51,1998
Canada,23572.0,13.203333333333335,1999
Canada,25589.0,11.583333333333336,2000
Canada,25165.0,11.4525,2001
Canada,25570.0,11.477500000000001,2002
Canada,29787.0,11.439166666666667,2003
Canada,33787.0,10.971666666666666,2004
Canada,38218.0,11.153333333333334,2005
Canada,42566.0,10.535833333333333,2006
Canada,46890.0,10.620833333333334,2007
Canada,49041.0,10.6325,2008
Canada,42933.0,10.889166666666663,2009
Canada,49974.0,11.055833333333334,2010
Canada,54841.0,10.418333333333335,2011
Canada,55347.0,10.656666666666665,2012
Canada,55310.0,11.090833333333334,2013
Chile,1658.0,9.075833333333335,1985
Chile,1728.0,7.578333333333333,1986
Chile,1985.0,7.451666666666667,1987
Chile,2303.0,7.908333333333332,1988
Chile,2599.0,8.37,1989
Chile,2828.0,7.655,1990
Chile,3187.0,8.235833333333336,1991
Chile,3791.0,6.573333333333333,1992
Chile,4006.0,8.598333333333334,1993
Chile,4551.0,7.944999999999999,1994
Chile,5695.0,9.075833333333334,1995
Chile,5946.0,7.975833333333334,1996
Chile,6368.0,8.344166666666666,1997
Chile,6023.0,9.147499999999999,1998
Chile,5470.0,9.321666666666665,1999
Chile,5584.0,12.43166666666667,2000
Chile,5020.0,12.298333333333334,2001
Chile,4866.0,12.44,2002
Chile,5208.0,12.795,2003
Chile,6744.0,12.974166666666667,2004
Chile,8256.0,12.285833333333334,2005
Chile,10270.0,12.921666666666667,2006
Chile,11387.0,12.576666666666668,2007
Chile,11653.0,13.99,2008
Chile,11062.0,14.525,2009
Chile,13874.0,13.57333333333333,2010
Chile,15854.0,13.40333333333333,2011
Chile,16617.0,12.367500000000001,2012
Chile,17140.0,11.21,2013
Chile,15883.0,11.447499999999998,2014
Chile,14729.0,12.306666666666667,2015
Colombia,1393.0,5.213333333333333,1985
Colombia,1366.0,4.175833333333334,1986
Colombia,1299.0,3.764166666666666,1987
Colombia,1369.0,4.22,1988
Colombia,1350.0,3.474166666666667,1989
Colombia,1346.0,3.619166666666666,1990
Colombia,1348.0,3.6308333333333334,1991
Colombia,1664.0,4.123333333333334,1992
Colombia,1845.0,4.1025,1993
Colombia,2646.0,4.6625,1994
Colombia,2796.0,4.136666666666667,1995
Colombia,2883.0,4.430833333333333,1996
Colombia,3106.0,4.397499999999999,1997
Colombia,2814.0,6.806666666666666,1998
Colombia,2419.0,7.008333333333334,1999
Colombia,2755.0,7.481666666666666,2000
Colombia,2662.0,7.355833333333332,2001
Colombia,2613.0,6.781666666666666,2002
Colombia,2489.0,6.654166666666668,2003
Colombia,3033.0,7.020833333333333,2004
Colombia,3742.0,6.236666666666667,2005
Colombia,4095.0,6.534166666666667,2006
Colombia,5150.0,6.187500000000003,2007
Colombia,5971.0,6.185000000000001,2008
Colombia,5643.0,6.152500000000001,2009
Colombia,6836.0,5.603333333333334,2010
Colombia,7885.0,5.239999999999999,2011
Colombia,8586.0,5.5375000000000005,2012
Colombia,8731.0,5.2941666666666665,2013
Colombia,8591.0,5.551666666666667,2014
Colombia,6552.0,5.866666666666666,2015
Costa Rica,2145.0,5.788333333333333,1985
Costa Rica,2389.0,7.486666666666667,1986
Costa Rica,2433.0,7.130000000000002,1987
Costa Rica,2460.0,7.415000000000002,1988
Costa Rica,2686.0,7.064166666666665,1989
Costa Rica,2817.0,7.772500000000002,1990
Costa Rica,2651.0,5.1433333333333335,1991
Costa Rica,3070.0,6.045000000000001,1992
Costa Rica,3342.0,8.235833333333334,1993
Costa Rica,3562.0,6.732499999999999,1994
Costa Rica,3672.0,6.598333333333333,1995
Costa Rica,3639.0,7.905,1996
Costa Rica,3827.0,6.719166666666666,1997
Costa Rica,4046.0,7.674166666666667,1998
Costa Rica,4115.0,7.088333333333334,1999
Costa Rica,4233.0,7.357499999999998,2000
Costa Rica,4412.0,6.335833333333333,2001
Costa Rica,4485.0,7.968333333333335,2002
Costa Rica,4583.0,9.656666666666666,2003
Costa Rica,4850.0,8.393333333333334,2004
Costa Rica,5133.0,6.560833333333334,2005
Costa Rica,5716.0,8.402500000000002,2006
Costa Rica,6661.0,6.279166666666668,2007
Costa Rica,7517.0,6.022499999999998,2008
Costa Rica,7403.0,6.447500000000001,2009
Costa Rica,8906.0,7.029166666666668,2010
Costa Rica,9978.0,7.485833333333335,2011
Costa Rica,10832.0,6.7299999999999995,2012
Costa Rica,11443.0,7.438333333333333,2013
Costa Rica,11485.0,5.904166666666666,2014
Croatia,4978.0,25.461666666666662,1995
Croatia,5610.0,27.899166666666662,1996
Croatia,5546.0,26.141666666666666,1997
Croatia,6015.0,28.691666666666674,1998
Croatia,5459.0,27.273333333333337,1999
Croatia,5288.0,26.895833333333332,2000
Croatia,5571.0,23.96166666666667,2001
Croatia,6373.0,25.343333333333334,2002
Croatia,8202.0,23.47416666666666,2003
Croatia,9829.0,25.186666666666667,2004
Croatia,10722.0,22.46416666666666,2005
Croatia,11914.0,20.684999999999995,2006
Croatia,14204.0,20.2875,2007
Croatia,16680.0,22.14083333333333,2008
Croatia,14872.0,21.190833333333334,2009
Croatia,14232.0,20.164166666666667,2010
Croatia,14890.0,18.425833333333333,2011
Croatia,13952.0,19.9175,2012
Croatia,14362.0,17.524999999999995,2013
Croatia,14299.0,18.503333333333334,2014
Croatia,12351.0,19.139999999999997,2015
Croatia,12905.0,21.355999999999998,2016
Cuba,2227.0,30.809166666666666,1992
Cuba,2236.0,32.744166666666665,1993
Cuba,2820.0,30.275833333333335,1994
Cuba,2993.0,29.396666666666672,1995
Cuba,2443.0,26.352500000000006,1996
Cuba,2472.0,26.45,1997
Cuba,2497.0,27.24833333333333,1998
Cuba,2741.0,25.510000000000005,1999
Cuba,2940.0,22.730833333333337,2000
Cuba,3037.0,20.375833333333333,2001
Cuba,3205.0,20.035000000000004,2002
Cuba,3409.0,18.426666666666666,2003
Cuba,3611.0,18.01,2004
Cuba,4017.0,17.161666666666665,2005
Cuba,4951.0,16.879166666666663,2006
Cuba,5488.0,15.68166666666667,2007
Cuba,5686.0,15.91583333333333,2008
Cuba,5797.0,16.777499999999996,2009
Cuba,5997.0,16.84416666666667,2010
Cuba,6419.0,17.254166666666666,2011
Cuba,6791.0,17.0,2012
Cuba,7148.0,15.871666666666664,2013
Cuba,7459.0,15.38583333333333,2014
Cuba,8044.0,16.1925,2015
Cyprus,12389.0,0.13083333333333333,1999
Cyprus,11635.0,0.6966666666666667,2000
Cyprus,25227.0,0.7641666666666665,2004
Cyprus,26671.0,2.061666666666666,2005
Cyprus,28600.0,2.3033333333333332,2006
Cyprus,33048.0,3.0141666666666667,2007
Cyprus,37267.0,4.9225,2008
Cyprus,33816.0,4.6275,2009
Cyprus,32477.0,4.906666666666666,2010
Cyprus,34249.0,3.6483333333333334,2011
Cyprus,30752.0,3.5749999999999993,2012
Cyprus,29624.0,5.384166666666668,2013
Cyprus,29024.0,4.758333333333334,2014
Cyprus,24718.0,4.132499999999999,2015
Cyprus,25098.0,4.714999999999999,2016
Czech Republic,4168.0,26.185,1990
Czech Republic,3070.0,24.334166666666665,1991
Czech Republic,3573.0,25.2675,1992
Czech Republic,4186.0,24.80333333333333,1993
Czech Republic,4891.0,24.44,1994
Czech Republic,6134.0,22.03333333333333,1995
Czech Republic,6861.0,20.29,1996
Czech Republic,6314.0,19.510833333333334,1997
Czech Republic,6779.0,18.891666666666666,1998
Czech Republic,6606.0,19.74416666666667,1999
Czech Republic,6278.0,18.886666666666667,2000
Czech Republic,6863.0,18.41,2001
Czech Republic,8399.0,17.679166666666664,2002
Czech Republic,10220.0,19.573333333333338,2003
Czech Republic,12226.0,16.918333333333333,2004
Czech Republic,13961.0,16.116666666666664,2005
Czech Republic,15896.0,14.866666666666667,2006
Czech Republic,19273.0,14.231666666666667,2007
Czech Republic,23811.0,14.584166666666663,2008
Czech Republic,20748.0,14.975833333333329,2009
Czech Republic,20862.0,14.635,2010
Czech Republic,23010.0,15.519999999999998,2011
Czech Republic,20898.0,16.3525,2012
Czech Republic,21073.0,15.505833333333335,2013
Czech Republic,20859.0,14.607499999999995,2014
Czech Republic,18703.0,14.239166666666664,2015
Czech Republic,19505.0,16.176,2016
Denmark,32034.0,21.10166666666667,1994
Denmark,37841.0,19.927500000000006,1995
Denmark,38158.0,19.13,1996
Denmark,35148.0,18.205000000000002,1997
Denmark,35710.0,15.723333333333334,1998
Denmark,35763.0,15.257500000000002,1999
Denmark,32841.0,15.089166666666669,2000
Denmark,32837.0,15.514166666666668,2001
Denmark,35435.0,14.709166666666668,2002
Denmark,43129.0,13.058333333333332,2003
Denmark,49552.0,13.481666666666667,2004
Denmark,51960.0,13.685833333333333,2005
Denmark,55354.0,13.506666666666668,2006
Denmark,62229.0,11.663333333333332,2007
Denmark,68447.0,11.920833333333333,2008
